COSMIC_ID,CCLE_Name,DRUG_ID,DRUG_NAME,LN_IC50,Resistance_Cut-Off
908120,MDAMB175VII_BREAST,1050,ZM447439,3.895059,High
908120,MDAMB175VII_BREAST,1051,Alisertib,4.511984,High
908120,MDAMB175VII_BREAST,1053,MK-2206,0.489509,Low
908120,MDAMB175VII_BREAST,1054,Palbociclib,4.693277,High
908120,MDAMB175VII_BREAST,1057,Dactolisib,-2.605744,Low
908120,MDAMB175VII_BREAST,1058,Pictilisib,0.055746,Low
908120,MDAMB175VII_BREAST,1059,AZD8055,0.293543,Low
908120,MDAMB175VII_BREAST,1060,PD0325901,1.13183,Low
908120,MDAMB175VII_BREAST,1062,Selumetinib,5.089454,High
908120,MDAMB175VII_BREAST,1067,CCT007093,5.347062,High
908120,MDAMB175VII_BREAST,1068,Obatoclax Mesylate,0.692937,Low
908120,MDAMB175VII_BREAST,1069,EHT-1864,4.726763,High
908120,MDAMB175VII_BREAST,1072,Avagacestat,7.44657,High
908120,MDAMB175VII_BREAST,1073,5-Fluorouracil,6.327298,High
908120,MDAMB175VII_BREAST,1079,Dasatinib,6.537855,High
908120,MDAMB175VII_BREAST,1080,Paclitaxel,0.674738,Low
908120,MDAMB175VII_BREAST,1083,Crizotinib,6.499202,High
908120,MDAMB175VII_BREAST,1085,Sorafenib,2.019831,Low
908120,MDAMB175VII_BREAST,1086,BI-2536,3.226285,Low
908120,MDAMB175VII_BREAST,1088,Irinotecan,2.148386,Low
908120,MDAMB175VII_BREAST,1089,Oxaliplatin,7.312918,High
908120,MDAMB175VII_BREAST,1093,GSK1904529A,3.814158,High
908120,MDAMB175VII_BREAST,1096,Tozasertib,7.35878,High
908120,MDAMB175VII_BREAST,1129,PF-4708671,4.326199,High
908120,MDAMB175VII_BREAST,1133,Serdemetan,6.503127,High
908120,MDAMB175VII_BREAST,1149,TW 37,5.630207,High
908120,MDAMB175VII_BREAST,1168,Erlotinib,0.138023,Low
908120,MDAMB175VII_BREAST,1175,Rucaparib,6.319565,High
908120,MDAMB175VII_BREAST,1179,MK-1775,2.447491,Low
908120,MDAMB175VII_BREAST,1190,Gemcitabine,1.518687,Low
908120,MDAMB175VII_BREAST,1191,Bortezomib,-4.970609,Low
908120,MDAMB175VII_BREAST,1192,GSK269962A,4.073833,High
908120,MDAMB175VII_BREAST,1199,Tamoxifen,6.164488,High
908120,MDAMB175VII_BREAST,1200,Fulvestrant,5.284763,High
908120,MDAMB175VII_BREAST,1237,EPZ004777,6.63756,High
908120,MDAMB175VII_BREAST,1239,YK-4-279,4.012369,High
908120,MDAMB175VII_BREAST,1248,Daporinad,0.909327,Low
908120,MDAMB175VII_BREAST,1372,Trametinib,-0.695286,Low
908120,MDAMB175VII_BREAST,1373,Dabrafenib,8.349033,High
908120,MDAMB175VII_BREAST,1375,Temozolomide,9.326389,High
908120,MDAMB175VII_BREAST,1378,Bleomycin (50 uM),6.792243,High
908120,MDAMB175VII_BREAST,1494,SN-38,-2.17177,Low
908120,MDAMB175VII_BREAST,1510,Linsitinib,7.006155,High
908120,MDAMB175VII_BREAST,1511,Epirubicin,0.235816,Low
908120,MDAMB175VII_BREAST,1512,Cyclophosphamide,7.216548,High
908120,MDAMB175VII_BREAST,1529,Pevonedistat,2.105892,Low
908120,MDAMB175VII_BREAST,1549,Sapitinib,-1.857859,Low
908120,MDAMB175VII_BREAST,1553,Uprosertib,0.372722,Low
908120,MDAMB175VII_BREAST,1558,Lapatinib,-1.779767,Low
908120,MDAMB175VII_BREAST,1560,Alpelisib,1.863276,Low
908120,MDAMB175VII_BREAST,1561,Taselisib,-0.391325,Low
908120,MDAMB175VII_BREAST,1563,EPZ5676,7.974378,High
908120,MDAMB175VII_BREAST,1564,SCH772984,1.820029,Low
908120,MDAMB175VII_BREAST,1593,Entinostat,3.85606,High
908120,MDAMB175VII_BREAST,1598,LGK974,5.163851,High
908120,MDAMB175VII_BREAST,1632,Ribociclib,5.686605,High
908120,MDAMB175VII_BREAST,1786,AZD4547,4.76868,High
908120,MDAMB175VII_BREAST,1862,MG-132,-0.986441,Low
908120,MDAMB175VII_BREAST,1909,Venetoclax,5.288814,High
908120,MDAMB175VII_BREAST,1910,ABT737,4.321468,High
908120,MDAMB175VII_BREAST,1912,Afuresertib,-0.069707,Low
908120,MDAMB175VII_BREAST,1913,AGI-5198,5.910034,High
908120,MDAMB175VII_BREAST,1915,AZD3759,1.95666,Low
908120,MDAMB175VII_BREAST,1917,AZD6738,3.200341,Low
908120,MDAMB175VII_BREAST,1918,AZD8186,2.305221,Low
908120,MDAMB175VII_BREAST,1919,Osimertinib,-1.89645,Low
908120,MDAMB175VII_BREAST,1922,Cediranib,3.581282,Low
908120,MDAMB175VII_BREAST,1924,Ipatasertib,1.187677,Low
908120,MDAMB175VII_BREAST,1925,GDC0810,7.143339,High
908120,MDAMB175VII_BREAST,1926,GNE-317,-1.134565,Low
908120,MDAMB175VII_BREAST,1927,GSK2578215A,7.205735,High
908120,MDAMB175VII_BREAST,1928,I-BRD9,6.720896,High
908120,MDAMB175VII_BREAST,1930,Telomerase Inhibitor IX,-0.647673,Low
908120,MDAMB175VII_BREAST,1931,MIRA-1,7.481888,High
908120,MDAMB175VII_BREAST,1932,NVP-ADW742,7.204414,High
908120,MDAMB175VII_BREAST,1933,P22077,4.922744,High
908120,MDAMB175VII_BREAST,1936,Savolitinib,5.416232,High
908120,MDAMB175VII_BREAST,1939,UMI-77,0.985296,Low
908120,MDAMB175VII_BREAST,1940,WIKI4,4.795034,High
908120,MDAMB175VII_BREAST,1941,Sepantronium bromide,-2.56683,Low
908120,MDAMB175VII_BREAST,1997,WEHI-539,4.668454,High
908120,MDAMB175VII_BREAST,2040,Foretinib,2.369162,Low
908120,MDAMB175VII_BREAST,2043,BIBR-1532,6.756875,High
908120,MDAMB175VII_BREAST,2044,Pyridostatin,4.408717,High
908120,MDAMB175VII_BREAST,2045,AMG-319,7.587416,High
908120,MDAMB175VII_BREAST,2046,MK-8776,6.467124,High
908120,MDAMB175VII_BREAST,2048,Vinorelbine,1.610469,Low
908120,MDAMB175VII_BREAST,2096,VX-11e,4.135326,High
908120,MDAMB175VII_BREAST,2106,Uprosertib,1.06288,Low
908120,MDAMB175VII_BREAST,2107,LJI308,6.495769,High
908120,MDAMB175VII_BREAST,2110,GSK591,5.430015,High
908120,MDAMB175VII_BREAST,2111,VE821,6.812524,High
908120,MDAMB175VII_BREAST,2169,AZD6482,3.702392,Low
908120,MDAMB175VII_BREAST,2172,JQ1,4.420817,High
908120,MDAMB175VII_BREAST,2173,PFI-1,6.077066,High
908120,MDAMB175VII_BREAST,2177,SGC0946,3.97853,High
908120,MDAMB175VII_BREAST,2359,GSK2830371,7.407547,High
908122,MDAMB453_BREAST,1003,Camptothecin,-1.875994,Low
908122,MDAMB453_BREAST,1004,Vinblastine,-3.687263,Low
908122,MDAMB453_BREAST,1005,Cisplatin,4.375997,High
908122,MDAMB453_BREAST,1006,Cytarabine,1.473045,Low
908122,MDAMB453_BREAST,1007,Docetaxel,-4.892088,Low
908122,MDAMB453_BREAST,1008,Methotrexate,0.642081,Low
908122,MDAMB453_BREAST,1010,Gefitinib,1.803451,Low
908122,MDAMB453_BREAST,1011,Navitoclax,2.435695,Low
908122,MDAMB453_BREAST,1012,Vorinostat,-0.398372,Low
908122,MDAMB453_BREAST,1013,Nilotinib,2.516426,Low
908122,MDAMB453_BREAST,1014,Refametinib,2.68052,Low
908122,MDAMB453_BREAST,1016,Temsirolimus,-1.900256,Low
908122,MDAMB453_BREAST,1017,Olaparib,4.828695,High
908122,MDAMB453_BREAST,1018,Veliparib,5.051042,High
908122,MDAMB453_BREAST,1019,Bosutinib,3.88068,High
908122,MDAMB453_BREAST,1020,Lenalidomide,3.502495,Low
908122,MDAMB453_BREAST,1021,Axitinib,1.999886,Low
908122,MDAMB453_BREAST,1022,AZD7762,-0.551063,Low
908122,MDAMB453_BREAST,1023,GW441756,3.156074,Low
908122,MDAMB453_BREAST,1024,Lestaurtinib,-0.380667,Low
908122,MDAMB453_BREAST,1025,SB216763,6.281272,High
908122,MDAMB453_BREAST,1026,Tanespimycin,-3.306606,Low
908122,MDAMB453_BREAST,1029,Motesanib,4.81844,High
908122,MDAMB453_BREAST,1030,KU-55933,5.178649,High
908122,MDAMB453_BREAST,1032,Afatinib,1.31167,Low
908122,MDAMB453_BREAST,1033,Vismodegib,5.474162,High
908122,MDAMB453_BREAST,1036,PLX-4720,5.004932,High
908122,MDAMB453_BREAST,1038,NU7441,2.688302,Low
908122,MDAMB453_BREAST,1042,Doramapimod,4.397756,High
908122,MDAMB453_BREAST,1043,JNK Inhibitor VIII,5.154883,High
908122,MDAMB453_BREAST,1046,Wee1 Inhibitor,1.43484,Low
908122,MDAMB453_BREAST,1047,Nutlin-3a (-),5.680646,High
908122,MDAMB453_BREAST,1049,PD173074,2.294421,Low
908122,MDAMB453_BREAST,1050,ZM447439,2.659301,Low
908122,MDAMB453_BREAST,1051,Alisertib,3.7094,Low
908122,MDAMB453_BREAST,1053,MK-2206,-0.187575,Low
908122,MDAMB453_BREAST,1054,Palbociclib,2.468669,Low
908122,MDAMB453_BREAST,1057,Dactolisib,-3.136411,Low
908122,MDAMB453_BREAST,1058,Pictilisib,-0.542573,Low
908122,MDAMB453_BREAST,1059,AZD8055,-2.041661,Low
908122,MDAMB453_BREAST,1060,PD0325901,2.340595,Low
908122,MDAMB453_BREAST,1062,Selumetinib,5.137173,High
908122,MDAMB453_BREAST,1067,CCT007093,4.868232,High
908122,MDAMB453_BREAST,1068,Obatoclax Mesylate,0.576677,Low
908122,MDAMB453_BREAST,1069,EHT-1864,2.508991,Low
908122,MDAMB453_BREAST,1072,Avagacestat,5.522338,High
908122,MDAMB453_BREAST,1073,5-Fluorouracil,3.486193,Low
908122,MDAMB453_BREAST,1079,Dasatinib,3.927734,High
908122,MDAMB453_BREAST,1080,Paclitaxel,-3.423225,Low
908122,MDAMB453_BREAST,1083,Crizotinib,3.437427,Low
908122,MDAMB453_BREAST,1085,Sorafenib,1.833124,Low
908122,MDAMB453_BREAST,1086,BI-2536,-1.094341,Low
908122,MDAMB453_BREAST,1088,Irinotecan,2.478399,Low
908122,MDAMB453_BREAST,1089,Oxaliplatin,3.521658,Low
908122,MDAMB453_BREAST,1093,GSK1904529A,2.406577,Low
908122,MDAMB453_BREAST,1096,Tozasertib,3.99173,High
908122,MDAMB453_BREAST,1129,PF-4708671,2.617882,Low
908122,MDAMB453_BREAST,1131,PRIMA-1MET,2.096508,Low
908122,MDAMB453_BREAST,1133,Serdemetan,3.808758,High
908122,MDAMB453_BREAST,1149,TW 37,1.791609,Low
908122,MDAMB453_BREAST,1168,Erlotinib,2.954144,Low
908122,MDAMB453_BREAST,1175,Rucaparib,4.570283,High
908122,MDAMB453_BREAST,1177,Niraparib,2.91824,Low
908122,MDAMB453_BREAST,1179,MK-1775,1.321134,Low
908122,MDAMB453_BREAST,1180,Dinaciclib,-2.95442,Low
908122,MDAMB453_BREAST,1190,Gemcitabine,0.143419,Low
908122,MDAMB453_BREAST,1191,Bortezomib,-5.065409,Low
908122,MDAMB453_BREAST,1192,GSK269962A,1.48655,Low
908122,MDAMB453_BREAST,1199,Tamoxifen,3.160738,Low
908122,MDAMB453_BREAST,1200,Fulvestrant,1.93147,Low
908122,MDAMB453_BREAST,1237,EPZ004777,4.807087,High
908122,MDAMB453_BREAST,1239,YK-4-279,2.915836,Low
908122,MDAMB453_BREAST,1248,Daporinad,-5.350677,Low
908122,MDAMB453_BREAST,1249,BMS-345541,2.995505,Low
908122,MDAMB453_BREAST,1250,AZ960,1.537301,Low
908122,MDAMB453_BREAST,1372,Trametinib,1.373814,Low
908122,MDAMB453_BREAST,1373,Dabrafenib,3.499823,Low
908122,MDAMB453_BREAST,1375,Temozolomide,7.617428,High
908122,MDAMB453_BREAST,1378,Bleomycin (50 uM),5.478516,High
908122,MDAMB453_BREAST,1494,SN-38,-3.703285,Low
908122,MDAMB453_BREAST,1507,Ruxolitinib,2.693006,Low
908122,MDAMB453_BREAST,1510,Linsitinib,3.476273,Low
908122,MDAMB453_BREAST,1511,Epirubicin,-0.404266,Low
908122,MDAMB453_BREAST,1512,Cyclophosphamide,5.366668,High
908122,MDAMB453_BREAST,1529,Pevonedistat,2.531226,Low
908122,MDAMB453_BREAST,1549,Sapitinib,2.585393,Low
908122,MDAMB453_BREAST,1553,Uprosertib,-0.458869,Low
908122,MDAMB453_BREAST,1557,LCL161,3.07785,Low
908122,MDAMB453_BREAST,1558,Lapatinib,1.196423,Low
908122,MDAMB453_BREAST,1560,Alpelisib,0.357483,Low
908122,MDAMB453_BREAST,1561,Taselisib,-2.3478,Low
908122,MDAMB453_BREAST,1563,EPZ5676,4.49932,High
908122,MDAMB453_BREAST,1564,SCH772984,2.631142,Low
908122,MDAMB453_BREAST,1576,IWP-2,1.80056,Low
908122,MDAMB453_BREAST,1578,Leflunomide,4.077021,High
908122,MDAMB453_BREAST,1593,Entinostat,0.920836,Low
908122,MDAMB453_BREAST,1598,LGK974,2.216059,Low
908122,MDAMB453_BREAST,1613,VE-822,0.359787,Low
908122,MDAMB453_BREAST,1614,WZ4003,3.917345,High
908122,MDAMB453_BREAST,1615,CZC24832,5.55455,High
908122,MDAMB453_BREAST,1617,AZD5582,0.815197,Low
908122,MDAMB453_BREAST,1618,GSK2606414,2.598343,Low
908122,MDAMB453_BREAST,1620,PFI3,4.842082,High
908122,MDAMB453_BREAST,1621,PCI-34051,4.480563,High
908122,MDAMB453_BREAST,1622,Wnt-C59,3.384914,Low
908122,MDAMB453_BREAST,1624,I-BET-762,0.85411,Low
908122,MDAMB453_BREAST,1626,OTX015,-0.643237,Low
908122,MDAMB453_BREAST,1627,GSK343,2.75668,Low
908122,MDAMB453_BREAST,1629,ML323,3.183102,Low
908122,MDAMB453_BREAST,1630,Entospletinib,5.513269,High
908122,MDAMB453_BREAST,1631,PRT062607,2.603873,Low
908122,MDAMB453_BREAST,1632,Ribociclib,2.911284,Low
908122,MDAMB453_BREAST,1634,AGI-6780,2.898625,Low
908122,MDAMB453_BREAST,1635,Picolinici-acid,4.938376,High
908122,MDAMB453_BREAST,1786,AZD4547,2.141925,Low
908122,MDAMB453_BREAST,1799,Ibrutinib,0.925413,Low
908122,MDAMB453_BREAST,1849,Sabutoclax,-0.964535,Low
908122,MDAMB453_BREAST,1852,LY2109761,5.327703,High
908122,MDAMB453_BREAST,1853,OF-1,1.328991,Low
908122,MDAMB453_BREAST,1854,MN-64,3.008013,Low
908122,MDAMB453_BREAST,1855,KRAS (G12C) Inhibitor-12,2.977782,Low
908122,MDAMB453_BREAST,1862,MG-132,-0.869099,Low
908122,MDAMB453_BREAST,1909,Venetoclax,3.398154,Low
908122,MDAMB453_BREAST,1910,ABT737,5.074122,High
908122,MDAMB453_BREAST,1912,Afuresertib,0.514582,Low
908122,MDAMB453_BREAST,1913,AGI-5198,5.028518,High
908122,MDAMB453_BREAST,1915,AZD3759,3.34978,Low
908122,MDAMB453_BREAST,1917,AZD6738,1.688149,Low
908122,MDAMB453_BREAST,1918,AZD8186,2.898507,Low
908122,MDAMB453_BREAST,1919,Osimertinib,1.230222,Low
908122,MDAMB453_BREAST,1922,Cediranib,2.634172,Low
908122,MDAMB453_BREAST,1924,Ipatasertib,1.742043,Low
908122,MDAMB453_BREAST,1925,GDC0810,5.532585,High
908122,MDAMB453_BREAST,1926,GNE-317,0.547711,Low
908122,MDAMB453_BREAST,1927,GSK2578215A,5.170632,High
908122,MDAMB453_BREAST,1928,I-BRD9,3.528077,Low
908122,MDAMB453_BREAST,1930,Telomerase Inhibitor IX,-0.34363,Low
908122,MDAMB453_BREAST,1931,MIRA-1,5.028931,High
908122,MDAMB453_BREAST,1932,NVP-ADW742,4.022947,High
908122,MDAMB453_BREAST,1933,P22077,2.48643,Low
908122,MDAMB453_BREAST,1936,Savolitinib,3.249886,Low
908122,MDAMB453_BREAST,1939,UMI-77,1.988061,Low
908122,MDAMB453_BREAST,1940,WIKI4,5.355223,High
908122,MDAMB453_BREAST,1941,Sepantronium bromide,-4.824548,Low
908122,MDAMB453_BREAST,1997,WEHI-539,4.88464,High
908122,MDAMB453_BREAST,2040,Foretinib,2.508463,Low
908122,MDAMB453_BREAST,2043,BIBR-1532,3.728969,Low
908122,MDAMB453_BREAST,2044,Pyridostatin,3.056344,Low
908122,MDAMB453_BREAST,2045,AMG-319,5.097825,High
908122,MDAMB453_BREAST,2046,MK-8776,3.320143,Low
908122,MDAMB453_BREAST,2048,Vinorelbine,-3.470203,Low
908122,MDAMB453_BREAST,2096,VX-11e,1.971008,Low
908122,MDAMB453_BREAST,2106,Uprosertib,-0.059214,Low
908122,MDAMB453_BREAST,2107,LJI308,5.327896,High
908122,MDAMB453_BREAST,2110,GSK591,3.61796,Low
908122,MDAMB453_BREAST,2111,VE821,4.262705,High
908122,MDAMB453_BREAST,2169,AZD6482,0.898864,Low
908122,MDAMB453_BREAST,2172,JQ1,-1.543731,Low
908122,MDAMB453_BREAST,2173,PFI-1,5.288415,High
908122,MDAMB453_BREAST,2177,SGC0946,2.182063,Low
908122,MDAMB453_BREAST,2359,GSK2830371,4.779392,High
905945,T47D_BREAST,1003,Camptothecin,-1.334657,Low
905945,T47D_BREAST,1004,Vinblastine,-1.42625,Low
905945,T47D_BREAST,1005,Cisplatin,5.842057,High
905945,T47D_BREAST,1006,Cytarabine,4.078375,High
905945,T47D_BREAST,1007,Docetaxel,-4.47797,Low
905945,T47D_BREAST,1008,Methotrexate,-2.167085,Low
905945,T47D_BREAST,1010,Gefitinib,4.092374,High
905945,T47D_BREAST,1011,Navitoclax,1.834042,Low
905945,T47D_BREAST,1012,Vorinostat,1.376546,Low
905945,T47D_BREAST,1013,Nilotinib,2.393147,Low
905945,T47D_BREAST,1014,Refametinib,3.156826,Low
905945,T47D_BREAST,1016,Temsirolimus,-0.636968,Low
905945,T47D_BREAST,1017,Olaparib,4.628519,High
905945,T47D_BREAST,1018,Veliparib,5.707498,High
905945,T47D_BREAST,1019,Bosutinib,3.101124,Low
905945,T47D_BREAST,1020,Lenalidomide,5.716241,High
905945,T47D_BREAST,1021,Axitinib,3.262051,Low
905945,T47D_BREAST,1022,AZD7762,2.696661,Low
905945,T47D_BREAST,1023,GW441756,3.116366,Low
905945,T47D_BREAST,1024,Lestaurtinib,1.521519,Low
905945,T47D_BREAST,1025,SB216763,5.646292,High
905945,T47D_BREAST,1026,Tanespimycin,2.654807,Low
905945,T47D_BREAST,1029,Motesanib,5.715134,High
905945,T47D_BREAST,1030,KU-55933,4.563089,High
905945,T47D_BREAST,1032,Afatinib,1.792109,Low
905945,T47D_BREAST,1033,Vismodegib,5.166577,High
905945,T47D_BREAST,1036,PLX-4720,4.596622,High
905945,T47D_BREAST,1038,NU7441,3.605863,Low
905945,T47D_BREAST,1042,Doramapimod,5.352507,High
905945,T47D_BREAST,1043,JNK Inhibitor VIII,4.986036,High
905945,T47D_BREAST,1046,Wee1 Inhibitor,2.885536,Low
905945,T47D_BREAST,1047,Nutlin-3a (-),4.334916,High
905945,T47D_BREAST,1049,PD173074,3.965472,High
905945,T47D_BREAST,1050,ZM447439,4.025647,High
905945,T47D_BREAST,1051,Alisertib,3.237231,Low
905945,T47D_BREAST,1053,MK-2206,1.957843,Low
905945,T47D_BREAST,1054,Palbociclib,3.234354,Low
905945,T47D_BREAST,1057,Dactolisib,-1.632571,Low
905945,T47D_BREAST,1058,Pictilisib,0.287768,Low
905945,T47D_BREAST,1059,AZD8055,-0.497457,Low
905945,T47D_BREAST,1060,PD0325901,3.95977,High
905945,T47D_BREAST,1062,Selumetinib,5.047369,High
905945,T47D_BREAST,1067,CCT007093,5.111062,High
905945,T47D_BREAST,1068,Obatoclax Mesylate,1.441403,Low
905945,T47D_BREAST,1069,EHT-1864,2.958347,Low
905945,T47D_BREAST,1072,Avagacestat,5.309769,High
905945,T47D_BREAST,1073,5-Fluorouracil,4.94648,High
905945,T47D_BREAST,1079,Dasatinib,1.838424,Low
905945,T47D_BREAST,1080,Paclitaxel,-2.383426,Low
905945,T47D_BREAST,1083,Crizotinib,2.946148,Low
905945,T47D_BREAST,1085,Sorafenib,3.489174,Low
905945,T47D_BREAST,1086,BI-2536,1.758306,Low
905945,T47D_BREAST,1088,Irinotecan,3.331531,Low
905945,T47D_BREAST,1089,Oxaliplatin,4.729441,High
905945,T47D_BREAST,1093,GSK1904529A,2.357906,Low
905945,T47D_BREAST,1096,Tozasertib,3.803311,High
905945,T47D_BREAST,1129,PF-4708671,4.258793,High
905945,T47D_BREAST,1131,PRIMA-1MET,3.440276,Low
905945,T47D_BREAST,1133,Serdemetan,3.826367,High
905945,T47D_BREAST,1168,Erlotinib,2.605145,Low
905945,T47D_BREAST,1175,Rucaparib,3.97942,High
905945,T47D_BREAST,1177,Niraparib,5.694593,High
905945,T47D_BREAST,1179,MK-1775,2.280706,Low
905945,T47D_BREAST,1180,Dinaciclib,-1.266592,Low
905945,T47D_BREAST,1190,Gemcitabine,3.982992,High
905945,T47D_BREAST,1191,Bortezomib,-5.239903,Low
905945,T47D_BREAST,1192,GSK269962A,3.876097,High
905945,T47D_BREAST,1199,Tamoxifen,2.453349,Low
905945,T47D_BREAST,1200,Fulvestrant,0.774028,Low
905945,T47D_BREAST,1237,EPZ004777,5.335184,High
905945,T47D_BREAST,1239,YK-4-279,3.747926,Low
905945,T47D_BREAST,1249,BMS-345541,4.759785,High
905945,T47D_BREAST,1250,AZ960,3.717433,Low
905945,T47D_BREAST,1372,Trametinib,2.39468,Low
905945,T47D_BREAST,1373,Dabrafenib,3.95095,High
905945,T47D_BREAST,1375,Temozolomide,7.125263,High
905945,T47D_BREAST,1378,Bleomycin (50 uM),4.977235,High
905945,T47D_BREAST,1494,SN-38,-4.122797,Low
905945,T47D_BREAST,1507,Ruxolitinib,5.328684,High
905945,T47D_BREAST,1510,Linsitinib,3.490702,Low
905945,T47D_BREAST,1511,Epirubicin,-0.825894,Low
905945,T47D_BREAST,1512,Cyclophosphamide,5.478079,High
905945,T47D_BREAST,1529,Pevonedistat,3.084313,Low
905945,T47D_BREAST,1549,Sapitinib,3.405298,Low
905945,T47D_BREAST,1553,Uprosertib,2.875153,Low
905945,T47D_BREAST,1557,LCL161,4.962625,High
905945,T47D_BREAST,1558,Lapatinib,2.986112,Low
905945,T47D_BREAST,1560,Alpelisib,1.613908,Low
905945,T47D_BREAST,1561,Taselisib,-0.054402,Low
905945,T47D_BREAST,1563,EPZ5676,5.807066,High
905945,T47D_BREAST,1564,SCH772984,3.221874,Low
905945,T47D_BREAST,1576,IWP-2,3.387959,Low
905945,T47D_BREAST,1578,Leflunomide,7.264632,High
905945,T47D_BREAST,1593,Entinostat,2.388304,Low
905945,T47D_BREAST,1598,LGK974,3.589321,Low
905945,T47D_BREAST,1613,VE-822,3.608087,Low
905945,T47D_BREAST,1614,WZ4003,5.085952,High
905945,T47D_BREAST,1615,CZC24832,4.902349,High
905945,T47D_BREAST,1617,AZD5582,1.92393,Low
905945,T47D_BREAST,1618,GSK2606414,3.794067,High
905945,T47D_BREAST,1620,PFI3,5.745388,High
905945,T47D_BREAST,1621,PCI-34051,3.904289,High
905945,T47D_BREAST,1622,Wnt-C59,3.100637,Low
905945,T47D_BREAST,1624,I-BET-762,3.911564,High
905945,T47D_BREAST,1626,OTX015,3.724902,Low
905945,T47D_BREAST,1627,GSK343,2.957148,Low
905945,T47D_BREAST,1629,ML323,3.749293,Low
905945,T47D_BREAST,1630,Entospletinib,3.839801,High
905945,T47D_BREAST,1631,PRT062607,3.667582,Low
905945,T47D_BREAST,1632,Ribociclib,3.461209,Low
905945,T47D_BREAST,1634,AGI-6780,3.383147,Low
905945,T47D_BREAST,1635,Picolinici-acid,5.438251,High
905945,T47D_BREAST,1786,AZD4547,2.604282,Low
905945,T47D_BREAST,1799,Ibrutinib,3.773826,High
905945,T47D_BREAST,1849,Sabutoclax,-1.629951,Low
905945,T47D_BREAST,1852,LY2109761,3.151502,Low
905945,T47D_BREAST,1853,OF-1,2.193936,Low
905945,T47D_BREAST,1854,MN-64,3.303585,Low
905945,T47D_BREAST,1855,KRAS (G12C) Inhibitor-12,3.475599,Low
905945,T47D_BREAST,1862,MG-132,-1.228666,Low
905945,T47D_BREAST,1909,Venetoclax,2.157161,Low
905945,T47D_BREAST,1910,ABT737,2.850694,Low
905945,T47D_BREAST,1912,Afuresertib,1.050213,Low
905945,T47D_BREAST,1913,AGI-5198,4.401028,High
905945,T47D_BREAST,1915,AZD3759,2.17363,Low
905945,T47D_BREAST,1917,AZD6738,3.439289,Low
905945,T47D_BREAST,1918,AZD8186,1.833225,Low
905945,T47D_BREAST,1919,Osimertinib,1.164546,Low
905945,T47D_BREAST,1922,Cediranib,1.696281,Low
905945,T47D_BREAST,1924,Ipatasertib,1.313764,Low
905945,T47D_BREAST,1925,GDC0810,3.238564,Low
905945,T47D_BREAST,1926,GNE-317,-0.7145,Low
905945,T47D_BREAST,1927,GSK2578215A,5.001383,High
905945,T47D_BREAST,1928,I-BRD9,5.489956,High
905945,T47D_BREAST,1930,Telomerase Inhibitor IX,1.460155,Low
905945,T47D_BREAST,1931,MIRA-1,5.846368,High
905945,T47D_BREAST,1932,NVP-ADW742,2.732656,Low
905945,T47D_BREAST,1933,P22077,2.429584,Low
905945,T47D_BREAST,1936,Savolitinib,2.23497,Low
905945,T47D_BREAST,1939,UMI-77,2.272791,Low
905945,T47D_BREAST,1940,WIKI4,2.663087,Low
905945,T47D_BREAST,1941,Sepantronium bromide,-3.277195,Low
905945,T47D_BREAST,1997,WEHI-539,3.517135,Low
905945,T47D_BREAST,2040,Foretinib,2.455258,Low
905945,T47D_BREAST,2043,BIBR-1532,4.65421,High
905945,T47D_BREAST,2044,Pyridostatin,4.076467,High
905945,T47D_BREAST,2045,AMG-319,4.864372,High
905945,T47D_BREAST,2046,MK-8776,4.943965,High
905945,T47D_BREAST,2048,Vinorelbine,-2.216507,Low
905945,T47D_BREAST,2096,VX-11e,3.671711,Low
905945,T47D_BREAST,2106,Uprosertib,3.726361,Low
905945,T47D_BREAST,2107,LJI308,5.642135,High
905945,T47D_BREAST,2110,GSK591,4.374641,High
905945,T47D_BREAST,2111,VE821,5.301539,High
905945,T47D_BREAST,2169,AZD6482,2.254416,Low
905945,T47D_BREAST,2172,JQ1,3.409986,Low
905945,T47D_BREAST,2173,PFI-1,4.81757,High
905945,T47D_BREAST,2177,SGC0946,2.113485,Low
905945,T47D_BREAST,2359,GSK2830371,5.748523,High
907046,HCC1569_BREAST,1003,Camptothecin,-0.348275,Low
907046,HCC1569_BREAST,1005,Cisplatin,5.020682,High
907046,HCC1569_BREAST,1007,Docetaxel,-3.957425,Low
907046,HCC1569_BREAST,1008,Methotrexate,2.082573,Low
907046,HCC1569_BREAST,1009,Tretinoin,4.128032,High
907046,HCC1569_BREAST,1010,Gefitinib,2.935826,Low
907046,HCC1569_BREAST,1011,Navitoclax,-1.690898,Low
907046,HCC1569_BREAST,1012,Vorinostat,1.110411,Low
907046,HCC1569_BREAST,1013,Nilotinib,2.369655,Low
907046,HCC1569_BREAST,1014,Refametinib,1.609281,Low
907046,HCC1569_BREAST,1016,Temsirolimus,1.319245,Low
907046,HCC1569_BREAST,1017,Olaparib,5.80221,High
907046,HCC1569_BREAST,1018,Veliparib,5.129346,High
907046,HCC1569_BREAST,1019,Bosutinib,2.223044,Low
907046,HCC1569_BREAST,1020,Lenalidomide,5.993488,High
907046,HCC1569_BREAST,1021,Axitinib,1.9807,Low
907046,HCC1569_BREAST,1022,AZD7762,-1.936892,Low
907046,HCC1569_BREAST,1023,GW441756,4.172903,High
